category,description,parent_key
process,pyruvate metabolic process,BE0009690
process,response to lipid,BE0009690
process,response to starvation,BE0009690
component,cytoplasm,BE0009692
component,cytosol,BE0009692
function,adenylosuccinate synthase activity,BE0009692
function,GTP binding,BE0009692
function,GTPase activity,BE0009692
function,magnesium ion binding,BE0009692
function,phosphate ion binding,BE0009692
process,'de novo' AMP biosynthetic process,BE0009692
process,AMP biosynthetic process,BE0009692
process,aspartate metabolic process,BE0009692
process,cellular response to drug,BE0009692
process,cellular response to electrical stimulus,BE0009692
process,glutamine metabolic process,BE0009692
process,immune system process,BE0009692
process,IMP metabolic process,BE0009692
process,nucleobase-containing small molecule metabolic process,BE0009692
process,purine nucleobase metabolic process,BE0009692
process,purine ribonucleoside monophosphate biosynthetic process,BE0009692
process,response to muscle activity,BE0009692
process,response to starvation,BE0009692
process,small molecule metabolic process,BE0009692
component,cytosol,BE0000261
function,5'-nucleotidase activity,BE0000261
function,metal ion binding,BE0000261
function,nucleoside phosphotransferase activity,BE0000261
function,nucleotide binding,BE0000261
process,adenosine metabolic process,BE0000261
process,drug metabolic process,BE0000261
process,IMP metabolic process,BE0000261
process,nucleobase-containing small molecule metabolic process,BE0000261
process,phosphorylation,BE0000261
process,purine nucleobase metabolic process,BE0000261
process,purine nucleotide catabolic process,BE0000261
process,small molecule metabolic process,BE0000261
component,cytoplasm,BE0004764
component,endoplasmic reticulum membrane,BE0004764
component,intracellular membrane-bounded organelle,BE0004764
function,arachidonic acid epoxygenase activity,BE0004764
function,aromatase activity,BE0004764
function,heme binding,BE0004764
function,iron ion binding,BE0004764
function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",BE0004764
function,oxygen binding,BE0004764
function,steroid hydroxylase activity,BE0004764
process,drug metabolic process,BE0004764
process,epoxygenase P450 pathway,BE0004764
process,exogenous drug catabolic process,BE0004764
process,oxidation-reduction process,BE0004764
process,response to calcium ion,BE0004764
process,response to drug,BE0004764
process,response to insulin,BE0004764
process,response to metal ion,BE0004764
process,response to organic cyclic compound,BE0004764
process,response to sulfur dioxide,BE0004764
process,xenobiotic metabolic process,BE0004764
component,endoplasmic reticulum membrane,BE0004761
function,aromatase activity,BE0004761
function,demethylase activity,BE0004761
function,heme binding,BE0004761
function,iron ion binding,BE0004761
function,monooxygenase activity,BE0004761
function,testosterone 6-beta-hydroxylase activity,BE0004761
process,drug metabolic process,BE0004761
process,oxidative demethylation,BE0004761
component,blood microparticle,BE0000930
component,extracellular exosome,BE0000930
component,extracellular region,BE0000930
component,extracellular space,BE0000930
component,high-density lipoprotein particle,BE0000930
component,intracellular membrane-bounded organelle,BE0000930
component,spherical high-density lipoprotein particle,BE0000930
function,aryldialkylphosphatase activity,BE0000930
function,arylesterase activity,BE0000930
function,calcium ion binding,BE0000930
function,phospholipid binding,BE0000930
function,protein homodimerization activity,BE0000930
process,aromatic compound catabolic process,BE0000930
process,carboxylic acid catabolic process,BE0000930
process,dephosphorylation,BE0000930
process,organophosphate catabolic process,BE0000930
process,phosphatidylcholine metabolic process,BE0000930
process,positive regulation of binding,BE0000930
process,positive regulation of cholesterol efflux,BE0000930
process,positive regulation of transporter activity,BE0000930
process,response to external stimulus,BE0000930
process,response to fatty acid,BE0000930
process,response to fluoride,BE0000930
process,response to nutrient levels,BE0000930
process,response to toxic substance,BE0000930
component,cytosol,BE0000465
function,alcohol dehydrogenase (NAD) activity,BE0000465
function,zinc ion binding,BE0000465
process,ethanol oxidation,BE0000465
process,small molecule metabolic process,BE0000465
process,xenobiotic metabolic process,BE0000465
component,cytosol,BE0009795
component,extracellular exosome,BE0009795
function,"17-alpha,20-alpha-dihydroxypregn-4-en-3-one dehydrogenase activity",BE0009795
function,alditol,BE0009795
function,aldo-keto reductase (NADP) activity,BE0009795
function,androsterone dehydrogenase (B-specific) activity,BE0009795
function,bile acid binding,BE0009795
function,carboxylic acid binding,BE0009795
function,indanol dehydrogenase activity,BE0009795
function,ketosteroid monooxygenase activity,BE0009795
function,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",BE0009795
function,"phenanthrene 9,10-monooxygenase activity",BE0009795
function,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity",BE0009795
process,bile acid and bile salt transport,BE0009795
process,bile acid metabolic process,BE0009795
process,cellular response to jasmonic acid stimulus,BE0009795
process,cholesterol homeostasis,BE0009795
process,daunorubicin metabolic process,BE0009795
process,digestion,BE0009795
process,doxorubicin metabolic process,BE0009795
process,epithelial cell differentiation,BE0009795
process,intestinal cholesterol absorption,BE0009795
process,oxidation-reduction process,BE0009795
process,"phototransduction, visible light",BE0009795
process,progesterone metabolic process,BE0009795
process,protein homooligomerization,BE0009795
process,response to organophosphorus,BE0009795
process,retinal metabolic process,BE0009795
process,retinoid metabolic process,BE0009795
process,xenobiotic metabolic process,BE0009795
component,endoplasmic reticulum membrane,BE0009796
component,integral component of membrane,BE0009796
component,membrane,BE0009796
function,11-beta-hydroxysteroid dehydrogenase (NADP+) activity,BE0009796
function,11-beta-hydroxysteroid dehydrogenase [NAD(P)] activity,BE0009796
process,glucocorticoid biosynthetic process,BE0009796
process,lung development,BE0009796
process,small molecule metabolic process,BE0009796
process,steroid metabolic process,BE0009796
component,anchored component of membrane,BE0001096
component,cell surface,BE0001096
component,cytoplasm,BE0001096
component,extracellular exosome,BE0001096
component,membrane,BE0001096
component,plasma membrane,BE0001096
component,synaptic membrane,BE0001096
function,5'-nucleotidase activity,BE0001096
function,ferrous iron binding,BE0001096
function,nucleotide binding,BE0001096
process,adenosine biosynthetic process,BE0001096
process,AMP catabolic process,BE0001096
process,brain development,BE0001096
process,DNA metabolic process,BE0001096
process,leukocyte cell-cell adhesion,BE0001096
process,negative regulation of inflammatory response,BE0001096
process,nucleobase-containing small molecule metabolic process,BE0001096
process,positive regulation of lipid biosynthetic process,BE0001096
process,purine nucleobase metabolic process,BE0001096
process,purine nucleotide biosynthetic process,BE0001096
process,purine nucleotide catabolic process,BE0001096
process,pyrimidine nucleobase metabolic process,BE0001096
process,pyrimidine nucleoside catabolic process,BE0001096
process,response to aluminum ion,BE0001096
process,small molecule metabolic process,BE0001096
component,cytosol,BE0004700
component,extracellular exosome,BE0004700
function,dCMP deaminase activity,BE0004700
function,zinc ion binding,BE0004700
process,nucleobase-containing small molecule metabolic process,BE0004700
process,nucleotide biosynthetic process,BE0004700
process,pyrimidine nucleobase metabolic process,BE0004700
process,pyrimidine nucleoside biosynthetic process,BE0004700
process,pyrimidine nucleotide metabolic process,BE0004700
process,small molecule metabolic process,BE0004700
component,cytosol,BE0009809
function,"8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity",BE0009809
function,"8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity",BE0009809
function,metal ion binding,BE0009809
function,NADH pyrophosphatase activity,BE0009809
function,nucleoside-diphosphatase activity,BE0009809
function,nucleoside-triphosphate diphosphatase activity,BE0009809
process,dGTP catabolic process,BE0009809
process,DNA protection,BE0009809
process,exogenous drug catabolic process,BE0009809
process,mitotic cell cycle,BE0009809
process,nucleobase-containing small molecule catabolic process,BE0009809
process,nucleoside phosphate catabolic process,BE0009809
process,purine nucleotide catabolic process,BE0009809
process,regulation of proteasomal protein catabolic process,BE0009809
process,response to reactive oxygen species,BE0009809
component,cell junction,BE0000761
component,cytoplasm,BE0000761
component,cytosol,BE0000761
component,nucleoplasm,BE0000761
component,nucleus,BE0000761
function,DNA binding,BE0000761
function,IMP dehydrogenase activity,BE0000761
function,metal ion binding,BE0000761
function,nucleic acid binding,BE0000761
function,RNA binding,BE0000761
process,GMP biosynthetic process,BE0000761
process,lymphocyte proliferation,BE0000761
process,nucleobase-containing small molecule metabolic process,BE0000761
process,purine nucleobase metabolic process,BE0000761
process,purine ribonucleoside monophosphate biosynthetic process,BE0000761
process,response to cold,BE0000761
process,retina development in camera-type eye,BE0000761
process,small molecule metabolic process,BE0000761
component,cytoplasm,BE0000722
component,cytosol,BE0000722
component,extracellular exosome,BE0000722
component,membrane,BE0000722
component,nucleus,BE0000722
component,peroxisomal membrane,BE0000722
function,DNA binding,BE0000722
function,IMP dehydrogenase activity,BE0000722
function,metal ion binding,BE0000722
function,nucleotide binding,BE0000722
function,RNA binding,BE0000722
process,cellular response to interleukin-4,BE0000722
process,GMP biosynthetic process,BE0000722
process,lymphocyte proliferation,BE0000722
process,nucleobase-containing small molecule metabolic process,BE0000722
process,protein homotetramerization,BE0000722
process,purine nucleobase metabolic process,BE0000722
process,purine ribonucleoside monophosphate biosynthetic process,BE0000722
process,retina development in camera-type eye,BE0000722
process,small molecule metabolic process,BE0000722
component,cytoplasm,BE0004443
component,cytosol,BE0004443
function,dITP diphosphatase activity,BE0004443
function,ITP diphosphatase activity,BE0004443
function,metal ion binding,BE0004443
function,nucleotide binding,BE0004443
function,XTP diphosphatase activity,BE0004443
process,chromosome organization,BE0004443
process,deoxyribonucleoside triphosphate catabolic process,BE0004443
process,ITP catabolic process,BE0004443
process,nucleobase-containing small molecule metabolic process,BE0004443
process,small molecule metabolic process,BE0004443
component,azurophil granule,BE0000067
component,caveola,BE0000067
component,cytoplasm,BE0000067
component,cytoskeleton,BE0000067
component,cytosol,BE0000067
component,dendritic spine,BE0000067
component,membrane raft,BE0000067
component,mitochondrial outer membrane,BE0000067
component,mitochondrion,BE0000067
component,nuclear membrane,BE0000067
component,perinuclear region of cytoplasm,BE0000067
component,photoreceptor inner segment,BE0000067
component,postsynaptic density,BE0000067
component,protein complex,BE0000067
component,sarcolemma,BE0000067
component,sarcoplasmic reticulum,BE0000067
component,sarcoplasmic reticulum membrane,BE0000067
component,synapse,BE0000067
component,T-tubule,BE0000067
component,vesicle membrane,BE0000067
component,Z disc,BE0000067
function,arginine binding,BE0000067
function,cadmium ion binding,BE0000067
function,flavin adenine dinucleotide binding,BE0000067
function,FMN binding,BE0000067
function,heme binding,BE0000067
function,ion channel binding,BE0000067
function,iron ion binding,BE0000067
function,NADP binding,BE0000067
function,NADPH-hemoprotein reductase activity,BE0000067
function,nitric-oxide synthase activity,BE0000067
function,scaffold protein binding,BE0000067
function,sodium channel regulator activity,BE0000067
function,tetrahydrobiopterin binding,BE0000067
process,aging,BE0000067
process,arginine catabolic process,BE0000067
process,behavioral response to cocaine,BE0000067
process,blood coagulation,BE0000067
process,cellular response to growth factor stimulus,BE0000067
process,cellular response to mechanical stimulus,BE0000067
process,exogenous drug catabolic process,BE0000067
process,female pregnancy,BE0000067
process,multicellular organismal response to stress,BE0000067
process,muscle contraction,BE0000067
process,myoblast fusion,BE0000067
process,negative regulation of adrenergic receptor signaling pathway involved in heart process,BE0000067
process,negative regulation of apoptotic process,BE0000067
process,negative regulation of blood pressure,BE0000067
process,negative regulation of calcium ion transport,BE0000067
process,negative regulation of calcium ion transport into cytosol,BE0000067
process,negative regulation of cell proliferation,BE0000067
process,negative regulation of cytosolic calcium ion concentration,BE0000067
process,negative regulation of heart contraction,BE0000067
process,negative regulation of hydrolase activity,BE0000067
process,negative regulation of insulin secretion,BE0000067
process,negative regulation of potassium ion transport,BE0000067
process,negative regulation of serotonin uptake,BE0000067
process,negative regulation of vasoconstriction,BE0000067
process,neurotransmitter biosynthetic process,BE0000067
process,nitric oxide biosynthetic process,BE0000067
process,nitric oxide mediated signal transduction,BE0000067
process,peptidyl-cysteine S-nitrosylation,BE0000067
process,phagosome maturation,BE0000067
process,positive regulation of adrenergic receptor signaling pathway involved in heart process,BE0000067
process,positive regulation of guanylate cyclase activity,BE0000067
process,positive regulation of histone acetylation,BE0000067
process,positive regulation of long-term synaptic potentiation,BE0000067
process,positive regulation of neuron death,BE0000067
process,positive regulation of sodium ion transmembrane transport,BE0000067
process,positive regulation of the force of heart contraction,BE0000067
process,positive regulation of transcription from RNA polymerase II promoter,BE0000067
process,"positive regulation of transcription, DNA-templated",BE0000067
process,positive regulation of vasodilation,BE0000067
process,regulation of cardiac muscle contraction,BE0000067
process,regulation of generation of L-type calcium current,BE0000067
process,regulation of neurogenesis,BE0000067
process,regulation of ryanodine-sensitive calcium-release channel activity,BE0000067
process,regulation of sensory perception of pain,BE0000067
process,regulation of sodium ion transport,BE0000067
process,response to activity,BE0000067
process,response to estrogen,BE0000067
process,response to ethanol,BE0000067
process,response to heat,BE0000067
process,response to hypoxia,BE0000067
process,response to lead ion,BE0000067
process,response to lipopolysaccharide,BE0000067
process,response to nicotine,BE0000067
process,response to nitric oxide,BE0000067
process,response to peptide hormone,BE0000067
process,response to vitamin E,BE0000067
process,striated muscle contraction,BE0000067
component,cortical cytoskeleton,BE0000005
component,cytoplasm,BE0000005
component,cytosol,BE0000005
component,intracellular,BE0000005
component,nucleus,BE0000005
component,perinuclear region of cytoplasm,BE0000005
component,peroxisome,BE0000005
function,arginine binding,BE0000005
function,flavin adenine dinucleotide binding,BE0000005
function,FMN binding,BE0000005
function,heme binding,BE0000005
function,iron ion binding,BE0000005
function,NADP binding,BE0000005
function,NADPH-hemoprotein reductase activity,BE0000005
function,nitric-oxide synthase activity,BE0000005
function,protein homodimerization activity,BE0000005
function,receptor binding,BE0000005
function,tetrahydrobiopterin binding,BE0000005
process,arginine catabolic process,BE0000005
process,blood coagulation,BE0000005
process,cellular response to drug,BE0000005
process,cellular response to interferon-gamma,BE0000005
process,cellular response to lipopolysaccharide,BE0000005
process,circadian rhythm,BE0000005
process,defense response to bacterium,BE0000005
process,defense response to Gram-negative bacterium,BE0000005
process,inflammatory response,BE0000005
process,innate immune response in mucosa,BE0000005
process,negative regulation of blood pressure,BE0000005
process,negative regulation of gene expression,BE0000005
process,negative regulation of protein catabolic process,BE0000005
process,nitric oxide biosynthetic process,BE0000005
process,nitric oxide mediated signal transduction,BE0000005
process,peptidyl-cysteine S-nitrosylation,BE0000005
process,phagosome maturation,BE0000005
process,positive regulation of guanylate cyclase activity,BE0000005
process,positive regulation of killing of cells of other organism,BE0000005
process,positive regulation of leukocyte mediated cytotoxicity,BE0000005
process,positive regulation of vasodilation,BE0000005
process,regulation of cell proliferation,BE0000005
process,regulation of cellular respiration,BE0000005
process,regulation of insulin secretion,BE0000005
process,response to bacterium,BE0000005
process,response to hypoxia,BE0000005
process,superoxide metabolic process,BE0000005
component,caveola,BE0000263
component,cytoplasm,BE0000263
component,cytoskeleton,BE0000263
component,cytosol,BE0000263
component,endocytic vesicle membrane,BE0000263
component,Golgi membrane,BE0000263
component,nucleus,BE0000263
component,plasma membrane,BE0000263
function,actin monomer binding,BE0000263
function,arginine binding,BE0000263
function,cadmium ion binding,BE0000263
function,flavin adenine dinucleotide binding,BE0000263
function,FMN binding,BE0000263
function,heme binding,BE0000263
function,iron ion binding,BE0000263
function,NADP binding,BE0000263
function,NADPH-hemoprotein reductase activity,BE0000263
function,nitric-oxide synthase activity,BE0000263
function,tetrahydrobiopterin binding,BE0000263
process,angiogenesis,BE0000263
process,arginine catabolic process,BE0000263
process,blood coagulation,BE0000263
process,blood vessel remodeling,BE0000263
process,endothelial cell migration,BE0000263
process,in utero embryonic development,BE0000263
process,lipopolysaccharide-mediated signaling pathway,BE0000263
process,lung development,BE0000263
process,mitochondrion organization,BE0000263
process,negative regulation of blood pressure,BE0000263
process,negative regulation of calcium ion transport,BE0000263
process,negative regulation of cell proliferation,BE0000263
process,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,BE0000263
process,negative regulation of hydrolase activity,BE0000263
process,negative regulation of muscle hyperplasia,BE0000263
process,negative regulation of platelet activation,BE0000263
process,negative regulation of potassium ion transport,BE0000263
process,nitric oxide biosynthetic process,BE0000263
process,nitric oxide mediated signal transduction,BE0000263
process,nitric oxide metabolic process,BE0000263
process,ovulation from ovarian follicle,BE0000263
process,phagosome maturation,BE0000263
process,positive regulation of angiogenesis,BE0000263
process,positive regulation of guanylate cyclase activity,BE0000263
process,positive regulation of vasodilation,BE0000263
process,regulation of blood pressure,BE0000263
process,regulation of blood vessel size,BE0000263
process,regulation of nitric-oxide synthase activity,BE0000263
process,regulation of sodium ion transport,BE0000263
process,regulation of systemic arterial blood pressure by endothelin,BE0000263
process,regulation of the force of heart contraction by chemical signal,BE0000263
process,removal of superoxide radicals,BE0000263
process,response to fluid shear stress,BE0000263
process,response to heat,BE0000263
process,small molecule metabolic process,BE0000263
process,smooth muscle hyperplasia,BE0000263
process,vascular endothelial growth factor receptor signaling pathway,BE0000263
component,mitochondrial matrix,BE0000729
component,mitochondrial respiratory chain complex I,BE0000729
component,mitochondrion,BE0000729
component,nucleoplasm,BE0000729
function,"4 iron, 4 sulfur cluster binding",BE0000729
function,electron carrier activity,BE0000729
function,metal ion binding,BE0000729
function,NAD binding,BE0000729
function,NADH dehydrogenase (ubiquinone) activity,BE0000729
function,quinone binding,BE0000729
function,ubiquitin protein ligase binding,BE0000729
process,cellular metabolic process,BE0000729
process,"mitochondrial electron transport, NADH to ubiquinone",BE0000729
process,respiratory electron transport chain,BE0000729
process,response to oxidative stress,BE0000729
process,small molecule metabolic process,BE0000729
component,mitochondrial matrix,BE0000191
component,mitochondrial membrane,BE0000191
component,mitochondrial respiratory chain complex I,BE0000191
component,mitochondrion,BE0000191
component,myelin sheath,BE0000191
component,nucleus,BE0000191
function,electron carrier activity,BE0000191
function,NADH dehydrogenase (ubiquinone) activity,BE0000191
function,NADH dehydrogenase activity,BE0000191
process,cellular metabolic process,BE0000191
process,"mitochondrial electron transport, NADH to ubiquinone",BE0000191
process,negative regulation of cell growth,BE0000191
process,negative regulation of intrinsic apoptotic signaling pathway,BE0000191
process,reactive oxygen species metabolic process,BE0000191
process,respiratory electron transport chain,BE0000191
process,small molecule metabolic process,BE0000191
process,substantia nigra development,BE0000191
component,mitochondrial matrix,BE0000307
component,mitochondrial respiratory chain complex I,BE0000307
component,neuron projection,BE0000307
component,neuronal cell body,BE0000307
component,synaptic membrane,BE0000307
function,"4 iron, 4 sulfur cluster binding",BE0000307
function,metal ion binding,BE0000307
function,NADH dehydrogenase (ubiquinone) activity,BE0000307
function,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",BE0000307
function,quinone binding,BE0000307
process,cellular metabolic process,BE0000307
process,"mitochondrial electron transport, NADH to ubiquinone",BE0000307
process,mitochondrial respiratory chain complex I assembly,BE0000307
process,respiratory electron transport chain,BE0000307
process,small molecule metabolic process,BE0000307
component,endoplasmic reticulum membrane,BE0002290
component,integral component of membrane,BE0002290
component,intracellular membrane-bounded organelle,BE0002290
component,nuclear envelope,BE0002290
component,plasma membrane,BE0002290
function,enzyme activator activity,BE0002290
function,glutathione peroxidase activity,BE0002290
function,glutathione transferase activity,BE0002290
function,leukotriene-C4 synthase activity,BE0002290
process,glutathione biosynthetic process,BE0002290
process,glutathione derivative biosynthetic process,BE0002290
process,leukotriene biosynthetic process,BE0002290
process,oxidation-reduction process,BE0002290
process,small molecule metabolic process,BE0002290
process,xenobiotic metabolic process,BE0002290
function,azobenzene reductase activity,BE0000638
component,apical plasma membrane,BE0004729
component,cytoplasm,BE0004729
component,endoplasmic reticulum membrane,BE0004729
component,integral component of membrane,BE0004729
component,intracellular membrane-bounded organelle,BE0004729
function,alkane 1-monooxygenase activity,BE0004729
function,arachidonic acid epoxygenase activity,BE0004729
function,aromatase activity,BE0004729
function,heme binding,BE0004729
function,iron ion binding,BE0004729
function,leukotriene-B4 20-monooxygenase activity,BE0004729
process,arachidonic acid metabolic process,BE0004729
process,drug metabolic process,BE0004729
process,epoxygenase P450 pathway,BE0004729
process,leukotriene B4 catabolic process,BE0004729
process,long-chain fatty acid metabolic process,BE0004729
process,oxidation-reduction process,BE0004729
process,pressure natriuresis,BE0004729
process,renal water homeostasis,BE0004729
process,small molecule metabolic process,BE0004729
process,sodium ion homeostasis,BE0004729
process,very long-chain fatty acid metabolic process,BE0004729
process,vitamin E metabolic process,BE0004729
process,xenobiotic metabolic process,BE0004729
component,apical plasma membrane,BE0004727
component,cytoplasm,BE0004727
component,endoplasmic reticulum membrane,BE0004727
component,intracellular membrane-bounded organelle,BE0004727
function,alkane 1-monooxygenase activity,BE0004727
function,alpha-tocopherol omega-hydroxylase activity,BE0004727
function,arachidonic acid epoxygenase activity,BE0004727
function,arachidonic acid omega-hydroxylase activity,BE0004727
function,heme binding,BE0004727
function,iron ion binding,BE0004727
function,leukotriene-B4 20-monooxygenase activity,BE0004727
function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",BE0004727
function,tocotrienol omega-hydroxylase activity,BE0004727
process,arachidonic acid metabolic process,BE0004727
process,blood coagulation,BE0004727
process,drug metabolic process,BE0004727
process,epoxygenase P450 pathway,BE0004727
process,icosanoid metabolic process,BE0004727
process,leukotriene B4 catabolic process,BE0004727
process,leukotriene metabolic process,BE0004727
process,long-chain fatty acid metabolic process,BE0004727
process,menaquinone catabolic process,BE0004727
process,negative regulation of icosanoid secretion,BE0004727
process,omega-hydroxylase P450 pathway,BE0004727
process,oxidation-reduction process,BE0004727
process,phylloquinone catabolic process,BE0004727
process,positive regulation of icosanoid secretion,BE0004727
process,pressure natriuresis,BE0004727
process,regulation of blood pressure,BE0004727
process,renal water homeostasis,BE0004727
process,small molecule metabolic process,BE0004727
process,sodium ion homeostasis,BE0004727
process,very long-chain fatty acid metabolic process,BE0004727
process,vitamin E metabolic process,BE0004727
process,vitamin K catabolic process,BE0004727
process,xenobiotic metabolic process,BE0004727
component,cell projection cytoplasm,BE0000747
component,cytoplasm,BE0000747
component,cytosol,BE0000747
component,extracellular exosome,BE0000747
component,extracellular space,BE0000747
component,mast cell granule,BE0000747
component,nucleoplasm,BE0000747
component,paranodal junction,BE0000747
component,perinuclear region of cytoplasm,BE0000747
component,Schmidt-Lanterman incisure,BE0000747
component,Schwann cell microvillus,BE0000747
function,alditol,BE0000747
function,aldo-keto reductase (NADP) activity,BE0000747
function,electron carrier activity,BE0000747
function,glyceraldehyde oxidoreductase activity,BE0000747
process,C21-steroid hormone biosynthetic process,BE0000747
process,carbohydrate metabolic process,BE0000747
process,cellular response to hydrogen peroxide,BE0000747
process,cellular response to methylglyoxal,BE0000747
process,cellular response to peptide,BE0000747
process,daunorubicin metabolic process,BE0000747
process,doxorubicin metabolic process,BE0000747
process,fructose biosynthetic process,BE0000747
process,fructose metabolic process,BE0000747
process,inner medullary collecting duct development,BE0000747
process,maternal process involved in female pregnancy,BE0000747
process,naphthalene metabolic process,BE0000747
process,norepinephrine metabolic process,BE0000747
process,positive regulation of JAK-STAT cascade,BE0000747
process,positive regulation of smooth muscle cell proliferation,BE0000747
process,response to stress,BE0000747
process,response to thyroid hormone,BE0000747
process,response to water deprivation,BE0000747
process,small molecule metabolic process,BE0000747
process,sorbitol biosynthetic process,BE0000747
process,steroid metabolic process,BE0000747
process,stress-activated protein kinase signaling cascade,BE0000747
process,tissue homeostasis,BE0000747
component,intracellular membrane-bounded organelle,BE0009569
component,plasma membrane,BE0009569
function,catalytic activity,BE0009569
function,beta-lactamase activity,BE0003894
process,beta-lactam antibiotic catabolic process,BE0003894
process,response to antibiotic,BE0003894
function,beta-lactamase activity,BE0001426
function,zinc ion binding,BE0001426
process,antibiotic catabolic process,BE0001426
process,response to antibiotic,BE0001426
component,cytosol,BE0003553
function,acetylserotonin O-methyltransferase activity,BE0003553
function,identical protein binding,BE0003553
function,O-methyltransferase activity,BE0003553
function,protein homodimerization activity,BE0003553
process,cellular nitrogen compound metabolic process,BE0003553
process,indolalkylamine biosynthetic process,BE0003553
process,melatonin biosynthetic process,BE0003553
process,methylation,BE0003553
process,small molecule metabolic process,BE0003553
process,translation,BE0003553
component,cytoplasm,BE0002436
component,cytosol,BE0002436
component,extracellular exosome,BE0002436
component,neuron projection,BE0002436
component,nucleoplasm,BE0002436
function,histamine N-methyltransferase activity,BE0002436
process,brain development,BE0002436
process,cellular nitrogen compound metabolic process,BE0002436
process,histidine catabolic process,BE0002436
process,hyperosmotic response,BE0002436
process,methylation,BE0002436
process,positive regulation of protein targeting to mitochondrion,BE0002436
process,respiratory gaseous exchange,BE0002436
process,response to amine,BE0002436
process,response to cocaine,BE0002436
process,response to glucocorticoid,BE0002436
process,response to immobilization stress,BE0002436
process,response to interleukin-1,BE0002436
process,response to tumor cell,BE0002436
process,small molecule metabolic process,BE0002436
component,extracellular region,BE0001064
component,intracellular membrane-bounded organelle,BE0001064
component,lysosomal lumen,BE0001064
component,lysosomal membrane,BE0001064
component,lysosome,BE0001064
component,membrane raft,BE0001064
component,nucleoplasm,BE0001064
component,nucleus,BE0001064
function,beta-glucuronidase activity,BE0001064
function,heparanase activity,BE0001064
function,protein dimerization activity,BE0001064
function,syndecan binding,BE0001064
process,carbohydrate metabolic process,BE0001064
process,cell-matrix adhesion,BE0001064
process,glycosaminoglycan catabolic process,BE0001064
process,glycosaminoglycan metabolic process,BE0001064
process,heparan sulfate proteoglycan catabolic process,BE0001064
process,positive regulation of blood coagulation,BE0001064
process,positive regulation of hair follicle development,BE0001064
process,positive regulation of osteoblast proliferation,BE0001064
process,positive regulation of protein kinase B signaling,BE0001064
process,positive regulation of vascular endothelial growth factor production,BE0001064
process,proteoglycan metabolic process,BE0001064
process,regulation of hair follicle development,BE0001064
process,small molecule metabolic process,BE0001064
process,vascular wound healing,BE0001064
component,endoplasmic reticulum,BE0000875
component,endoplasmic reticulum membrane,BE0000875
component,integral component of membrane,BE0000875
component,membrane,BE0000875
component,plasma membrane,BE0000875
function,heme binding,BE0000875
function,iron ion binding,BE0000875
function,sterol 14-demethylase activity,BE0000875
process,cholesterol biosynthetic process,BE0000875
process,"cholesterol biosynthetic process via 24,25-dihydrolanosterol",BE0000875
process,demethylation,BE0000875
process,oxidation-reduction process,BE0000875
process,small molecule metabolic process,BE0000875
process,steroid biosynthetic process,BE0000875
process,sterol metabolic process,BE0000875
process,xenobiotic metabolic process,BE0000875
component,endoplasmic reticulum lumen,BE0003195
component,extracellular exosome,BE0003195
component,lysosomal lumen,BE0003195
component,lysosome,BE0003195
function,arylsulfatase activity,BE0003195
function,calcium ion binding,BE0003195
function,cerebroside-sulfatase activity,BE0003195
function,sulfuric ester hydrolase activity,BE0003195
process,cellular protein metabolic process,BE0003195
process,glycosphingolipid metabolic process,BE0003195
process,post-translational protein modification,BE0003195
process,small molecule metabolic process,BE0003195
process,sphingolipid metabolic process,BE0003195
function,nucleotidyltransferase activity,BE0003547
process,response to antibiotic,BE0003547
function,ATP binding,BE0003548
function,kanamycin kinase activity,BE0003548
process,response to antibiotic,BE0003548
component,apical plasma membrane,BE0000854
component,cell surface,BE0000854
component,endocytic vesicle,BE0000854
component,extracellular exosome,BE0000854
component,focal adhesion,BE0000854
component,integral component of membrane,BE0000854
component,intercellular canaliculus,BE0000854
component,invadopodium membrane,BE0000854
component,lamellipodium,BE0000854
component,lamellipodium membrane,BE0000854
component,lysosomal membrane,BE0000854
component,membrane,BE0000854
component,membrane raft,BE0000854
component,plasma membrane,BE0000854
function,dipeptidyl-peptidase activity,BE0000854
function,identical protein binding,BE0000854
function,protease binding,BE0000854
function,protein homodimerization activity,BE0000854
function,receptor binding,BE0000854
function,serine-type endopeptidase activity,BE0000854
function,serine-type peptidase activity,BE0000854
function,virus receptor activity,BE0000854
process,behavioral fear response,BE0000854
process,endothelial cell migration,BE0000854
process,locomotory exploration behavior,BE0000854
process,negative regulation of extracellular matrix disassembly,BE0000854
process,positive regulation of cell proliferation,BE0000854
process,psychomotor behavior,BE0000854
process,regulation of cell-cell adhesion mediated by integrin,BE0000854
process,response to hypoxia,BE0000854
process,T cell activation,BE0000854
process,T cell costimulation,BE0000854
process,viral entry into host cell,BE0000854
component,cytosol,BE0003589
