identifier,name,parent_key
PF00134,Cyclin_N,BE0003734
PF16500,Cyclin_N2,BE0003734
PF00135,COesterase,BE0001503
PF00485,PRK,BE0001480
PF00078,RVT_1,BE0001594
PF00540,Gag_p17,BE0001594
PF00607,Gag_p24,BE0001594
PF00552,IN_DBD_C,BE0001594
PF02022,Integrase_Zn,BE0001594
PF00075,RNase_H,BE0001594
PF00665,rve,BE0001594
PF00077,RVP,BE0001594
PF06815,RVT_connect,BE0001594
PF06817,RVT_thumb,BE0001594
PF00098,zf-CCHC,BE0001594
PF00050,Kazal_1,BE0004563
PF00112,Peptidase_C1,BE0000939
PF08127,Propeptide_C1,BE0000939
PF00709,Adenylsucc_synt,BE0001441
PF00709,Adenylsucc_synt,BE0002231
PF00709,Adenylsucc_synt,BE0002700
PF02866,Ldh_1_C,BE0001448
PF00056,Ldh_1_N,BE0001448
PF01288,HPPK,BE0001450
PF00144,Beta-lactamase,BE0001430
PF00905,Transpeptidase,BE0001274
PF00106,adh_short,BE0001999
PF02567,PhzC-PhzF,BE0001548
PF02126,PTE,BE0001535
PF02126,PTE,BE0004036
PF01979,Amidohydro_1,BE0001452
PF04345,Chor_lyase,BE0001507
PF00753,Lactamase_B,BE0001426
PF01048,PNP_UDP_1,BE0001556
PF00111,Fer2,BE0001458
PF01315,Ald_Xan_dh_C,BE0001458
PF02738,Ald_Xan_dh_C2,BE0001458
PF01799,Fer2_2,BE0001458
PF13243,SQHop_cyclase_C,BE0001553
PF13249,SQHop_cyclase_N,BE0001553
PF00112,Peptidase_C1,BE0003970
PF08246,Inhibitor_I29,BE0003970
PF00155,Aminotran_1_2,BE0001481
PF01063,Aminotran_4,BE0001509
PF00155,Aminotran_1_2,BE0001465
PF00202,Aminotran_3,BE0001510
PF02121,IP_trans,BE0001505
PF03496,ADPrib_exo_Tox,BE0001472
PF01588,tRNA_bind,BE0001537
PF09334,tRNA-synt_1g,BE0001537
PF07714,Pkinase_Tyr,BE0000915
PF01833,TIG,BE0000915
PF01437,PSI,BE0000915
PF01403,Sema,BE0000915
PF00069,Pkinase,BE0000870
PF08543,Phos_pyr_kin,BE0001464
PF07736,CM_1,BE0001491
PF02664,LuxS,BE0001462
PF00384,Molybdopterin,BE0001485
PF01568,Molydop_binding,BE0001485
PF00578,AhpC-TSA,BE0001972
PF10417,1-cysPrx_C,BE0001972
PF01327,Pep_deformylase,BE0001651
PF01425,Amidase,BE0002702
PF08540,HMG_CoA_synt_C,BE0002703
PF01154,HMG_CoA_synt_N,BE0002703
PF02566,OsmC,BE0002704
PF00753,Lactamase_B,BE0001559
PF00753,Lactamase_B,BE0003881
PF00180,Iso_dh,BE0001524
PF01070,FMN_dh,BE0003766
PF00149,Metallophos,BE0001447
PF16891,STPPase_N,BE0001447
PF01261,AP_endonuc_2,BE0001220
PF01177,Asp_Glu_race,BE0001461
PF12697,Abhydrolase_6,BE0001917
PF02261,Asp_decarbox,BE0001513
PF00067,p450,BE0002707
PF00076,RRM_1,BE0002708
PF01233,NMT,BE0001502
PF02799,NMT_C,BE0001502
PF01233,NMT,BE0003780
PF02799,NMT_C,BE0003780
PF13597,NRDD,BE0001442
PF07361,Cytochrom_B562,BE0001998
PF00232,Glyco_hydro_1,BE0004111
PF00533,BRCT,BE0004486
PF14792,DNA_pol_B_palm,BE0004486
PF14791,DNA_pol_B_thumb,BE0004486
PF10391,DNA_pol_lambd_f,BE0004486
PF14716,HHH_8,BE0004486
PF09258,Glyco_transf_64,BE0004629
PF01704,UDPGP,BE0001429
PF02350,Epimerase_2,BE0001428
PF03414,Glyco_transf_6,BE0000214
PF04101,Glyco_tran_28_C,BE0001454
PF03033,Glyco_transf_28,BE0001454
PF07736,CM_1,BE0002709
PF02815,MIR,BE0004444
PF02800,Gp_dh_C,BE0001536
PF00044,Gp_dh_N,BE0001536
PF03740,PdxJ,BE0001540
PF13473,Cupredoxin_1,BE0002711
PF00071,Ras,BE0001076
PF05491,RuvB_C,BE0001514
PF05496,RuvB_N,BE0001514
PF01376,Enterotoxin_b,BE0001477
PF01376,Enterotoxin_b,BE0001496
PF00885,DMRL_synthase,BE0001449
PF06941,NT5C,BE0001515
PF00128,Alpha-amylase,BE0002713
PF09154,DUF1939,BE0002713
PF00882,Zn_dep_PLPC,BE0001560
PF00775,Dioxygenase_C,BE0001459
PF04444,Dioxygenase_N,BE0001459
PF00710,Asparaginase,BE0001532
PF02898,NO_synthase,BE0001483
PF00082,Peptidase_S8,BE0002714
PF04151,PPC,BE0002714
PF00199,Catalase,BE0001786
PF06628,Catalase-rel,BE0001786
PF02222,ATP-grasp,BE0001547
PF00551,Formyl_trans_N,BE0001476
PF00128,Alpha-amylase,BE0001500
PF00686,CBM_20,BE0001500
PF09081,DUF1921,BE0001500
PF00128,Alpha-amylase,BE0001427
PF02903,Alpha-amylase_N,BE0001427
PF16657,Malt_amylase_C,BE0001427
PF07992,Pyr_redox_2,BE0001551
PF02852,Pyr_redox_dim,BE0001551
PF13378,MR_MLE_C,BE0002715
PF13378,MR_MLE_C,BE0004273
PF03055,RPE65,BE0002716
PF07686,V-set,BE0004104
PF00084,Sushi,BE0004104
PF00059,Lectin_C,BE0004104
PF00193,Xlink,BE0004104
PF12661,hEGF,BE0004104
PF00342,PGI,BE0001469
PF00490,ALAD,BE0002002
PF02221,E1_DerP2_DerF2,BE0001432
PF00001,7tm_1,BE0005561
PF01180,DHO_dh,BE0002008
PF02800,Gp_dh_C,BE0002606
PF00044,Gp_dh_N,BE0002606
PF00171,Aldedh,BE0002717
PF02800,Gp_dh_C,BE0002057
PF00044,Gp_dh_N,BE0002057
PF00084,Sushi,BE0001457
PF01742,Peptidase_M27,BE0001411
PF07951,Toxin_R_bind_C,BE0001411
PF07953,Toxin_R_bind_N,BE0001411
PF07952,Toxin_trans,BE0001411
PF00764,Arginosuc_synth,BE0001471
PF00064,Neur,BE0001468
PF00348,polyprenyl_synt,BE0001517
PF01745,IPT,BE0004050
PF01715,IPPT,BE0004051
PF00202,Aminotran_3,BE0001519
PF01288,HPPK,BE0001488
PF02775,TPP_enzyme_C,BE0001286
PF00205,TPP_enzyme_M,BE0001286
PF02776,TPP_enzyme_N,BE0001286
PF02746,MR_MLE_N,BE0001498
PF13378,MR_MLE_C,BE0001498
PF00356,LacI,BE0001530
PF00884,Sulfatase,BE0001490
PF00884,Sulfatase,BE0001197
PF00520,Ion_trans,BE0004502
PF02214,BTB_2,BE0004502
PF07941,K_channel_TID,BE0004502
PF02875,Mur_ligase_C,BE0001492
PF08245,Mur_ligase_M,BE0001492
PF07992,Pyr_redox_2,BE0000960
PF01180,DHO_dh,BE0000960
PF14691,Fer4_20,BE0000960
PF01852,START,BE0000935
PF07504,FTP,BE0001528
PF03413,PepSY,BE0001528
PF01447,Peptidase_M4,BE0001528
PF02868,Peptidase_M4_C,BE0001528
PF00089,Trypsin,BE0001583
PF00232,Glyco_hydro_1,BE0001435
PF00680,RdRP_1,BE0001494
PF08727,P3A,BE0001494
PF00548,Peptidase_C3,BE0001494
PF02226,Pico_P1A,BE0001494
PF00947,Pico_P2A,BE0001494
PF01552,Pico_P2B,BE0001494
PF00073,Rhv,BE0001494
PF00910,RNA_helicase,BE0001494
PF02875,Mur_ligase_C,BE0001538
PF08245,Mur_ligase_M,BE0001538
PF01225,Mur_ligase,BE0001538
PF01590,GAF,BE0002085
PF00233,PDEase_I,BE0002085
PF13185,GAF_2,BE0002085
PF00520,Ion_trans,BE0004631
PF00027,cNMP_binding,BE0004631
PF08412,Ion_trans_N,BE0004631
PF00465,Fe-ADH,BE0001545
PF02664,LuxS,BE0001497
PF00048,IL8,BE0000975
PF07745,Glyco_hydro_53,BE0002730
PF00266,Aminotran_5,BE0002731
PF00106,adh_short,BE0001554
PF00271,Helicase_C,BE0001478
PF01543,HCV_capsid,BE0001478
PF01542,HCV_core,BE0001478
PF01539,HCV_env,BE0001478
PF01560,HCV_NS1,BE0001478
PF01538,HCV_NS2,BE0001478
PF01006,HCV_NS4a,BE0001478
PF01001,HCV_NS4b,BE0001478
PF01506,HCV_NS5a,BE0001478
PF08300,HCV_NS5a_1a,BE0001478
PF08301,HCV_NS5a_1b,BE0001478
PF02907,Peptidase_S29,BE0001478
PF00998,RdRP_3,BE0001478
PF07652,Flavi_DEAD,BE0001478
PF12941,HCV_NS5a_C,BE0001478
PF05199,GMC_oxred_C,BE0001550
PF00732,GMC_oxred_N,BE0001550
PF02545,Maf,BE0001527
PF00692,dUTPase,BE0001489
PF04029,2-ph_phosp,BE0001437
PF02781,G6PD_C,BE0001439
PF00479,G6PD_N,BE0001439
PF00106,adh_short,BE0001467
PF01408,GFO_IDH_MocA,BE0001552
PF02894,GFO_IDH_MocA_C,BE0001552
PF01841,Transglut_core,BE0000004
PF00868,Transglut_N,BE0000004
PF00927,Transglut_C,BE0000004
PF00067,p450,BE0003543
PF00266,Aminotran_5,BE0002732
PF01177,Asp_Glu_race,BE0003797
PF12153,CAP18_C,BE0004543
PF00666,Cathelicidins,BE0004543
PF00384,Molybdopterin,BE0001446
PF04879,Molybdop_Fe4S4,BE0001446
PF01568,Molydop_binding,BE0001446
PF00266,Aminotran_5,BE0001511
PF00266,Aminotran_5,BE0001508
PF01590,GAF,BE0002733
PF00211,Guanylate_cyc,BE0002733
PF02518,HATPase_c,BE0002733
PF00072,Response_reg,BE0002733
PF00512,HisKA,BE0002733
PF00089,Trypsin,BE0001010
PF01494,FAD_binding_3,BE0009962
PF01488,Shikimate_DH,BE0001445
PF08501,Shikimate_dh_N,BE0001445
PF13472,Lipase_GDSL_2,BE0002014
PF00672,HAMP,BE0001434
PF00015,MCPsignal,BE0001434
PF02203,TarH,BE0001434
PF00185,OTCace,BE0001526
PF02729,OTCace_N,BE0001526
PF00701,DHDPS,BE0001460
PF01230,HIT,BE0001687
PF07714,Pkinase_Tyr,BE0004145
PF00232,Glyco_hydro_1,BE0004338
PF01048,PNP_UDP_1,BE0002734
PF01227,GTP_cyclohydroI,BE0001055
PF00026,Asp,BE0000988
PF01261,AP_endonuc_2,BE0001330
PF00349,Hexokinase_1,BE0001056
PF03727,Hexokinase_2,BE0001056
PF01263,Aldose_epim,BE0002844
PF02685,Glucokinase,BE0002735
PF07472,PA-IIL,BE0002736
PF03422,CBM_6,BE0002737
PF03639,Glyco_hydro_81,BE0002737
PF02018,CBM_4_9,BE0002738
PF00722,Glyco_hydro_16,BE0002738
PF03422,CBM_6,BE0002739
PF00457,Glyco_hydro_11,BE0002739
PF00150,Cellulase,BE0002740
PF03422,CBM_6,BE0002740
PF07679,I-set,BE0002741
PF02018,CBM_4_9,BE0002741
PF00759,Glyco_hydro_9,BE0002741
PF02927,CelD_N,BE0002741
PF00404,Dockerin_1,BE0002059
PF02011,Glyco_hydro_48,BE0002059
PF13407,Peripla_BP_4,BE0002058
PF01182,Glucosamine_iso,BE0001567
PF00686,CBM_20,BE0001847
PF01373,Glyco_hydro_14,BE0001847
PF00293,NUDIX,BE0001935
PF00271,Helicase_C,BE0004581
PF00176,SNF2_N,BE0004581
PF13892,DBINO,BE0004581
PF09110,HAND,BE0004581
PF09111,SLIDE,BE0004581
PF01833,TIG,BE0001762
PF00128,Alpha-amylase,BE0001762
PF00686,CBM_20,BE0001762
PF02876,Stap_Strp_tox_C,BE0001947
PF01123,Stap_Strp_toxin,BE0001947
PF00128,Alpha-amylase,BE0001671
PF02806,Alpha-amylase_C,BE0001671
PF00343,Phosphorylase,BE0001698
PF02258,SLT_beta,BE0001772
PF00008,EGF,BE0004512
PF07686,V-set,BE0004512
PF00084,Sushi,BE0004512
PF00059,Lectin_C,BE0004512
PF00193,Xlink,BE0004512
PF00722,Glyco_hydro_16,BE0001654
PF07995,GSDH,BE0001728
PF00128,Alpha-amylase,BE0001734
PF09154,DUF1939,BE0001734
PF00128,Alpha-amylase,BE0001625
PF02806,Alpha-amylase_C,BE0001625
PF00553,CBM_2,BE0002060
PF01670,Glyco_hydro_12,BE0002060
PF00206,Lyase_1,BE0002078
PF10415,FumaraseC_C,BE0002078
PF00128,Alpha-amylase,BE0002830
PF00296,Bac_luciferase,BE0003024
PF00150,Cellulase,BE0003241
PF00553,CBM_2,BE0003241
PF13407,Peripla_BP_4,BE0003242
PF03974,Ecotin,BE0002948
PF13885,Keratin_B2_2,BE0004492
PF07679,I-set,BE0004592
PF07686,V-set,BE0004592
PF08205,C2-set_2,BE0004592
PF13895,Ig_2,BE0004592
PF00128,Alpha-amylase,BE0003243
PF02903,Alpha-amylase_N,BE0003243
PF16657,Malt_amylase_C,BE0003243
PF00331,Glyco_hydro_10,BE0003244
PF02018,CBM_4_9,BE0003244
PF06452,CBM9_1,BE0003244
PF02264,LamB,BE0003245
PF00349,Hexokinase_1,BE0003246
PF03727,Hexokinase_2,BE0003246
PF00331,Glyco_hydro_10,BE0003070
PF02264,LamB,BE0003212
PF00337,Gal-bind_lectin,BE0003247
PF02922,CBM_48,BE0002951
PF00128,Alpha-amylase,BE0002951
PF11941,DUF3459,BE0002951
PF00480,ROK,BE0003248
PF00106,adh_short,BE0002635
PF00718,Polyoma_coat,BE0003169
PF00331,Glyco_hydro_10,BE0003072
PF00652,Ricin_B_lectin,BE0003072
PF00337,Gal-bind_lectin,BE0001008
PF00150,Cellulase,BE0003249
PF00150,Cellulase,BE0003250
PF03424,CBM_17_28,BE0003250
PF00041,fn3,BE0003251
PF00553,CBM_2,BE0003251
PF00942,CBM_3,BE0003251
PF00759,Glyco_hydro_9,BE0003251
PF02258,SLT_beta,BE0003165
PF09008,Head_binding,BE0001295
PF09251,PhageP22-tail,BE0001295
PF01391,Collagen,BE0001107
PF00059,Lectin_C,BE0001107
PF09006,Surfac_D-trimer,BE0001107
PF00143,Interferon,BE0000926
PF01547,SBP_bac_1,BE0001996
PF00248,Aldo_ket_red,BE0004352
PF01361,Tautomerase,BE0001631
PF00883,Peptidase_M17,BE0003882
PF02789,Peptidase_M17_N,BE0003882
PF01591,6PF2K,BE0001073
PF00300,His_Phos_1,BE0001073
PF06134,RhaA,BE0001880
PF00061,Lipocalin,BE0003957
PF00561,Abhydrolase_1,BE0002742
PF00078,RVT_1,BE0000787
PF00540,Gag_p17,BE0000787
PF00607,Gag_p24,BE0000787
PF00552,IN_DBD_C,BE0000787
PF02022,Integrase_Zn,BE0000787
PF00075,RNase_H,BE0000787
PF00665,rve,BE0000787
PF00077,RVP,BE0000787
PF06815,RVT_connect,BE0000787
PF06817,RVT_thumb,BE0000787
PF00098,zf-CCHC,BE0000787
PF00078,RVT_1,BE0001907
PF00607,Gag_p24,BE0001907
PF00552,IN_DBD_C,BE0001907
PF02022,Integrase_Zn,BE0001907
PF00665,rve,BE0001907
PF00077,RVP,BE0001907
PF06817,RVT_thumb,BE0001907
PF00098,zf-CCHC,BE0001907
PF02813,Retro_M,BE0001907
PF00704,Glyco_hydro_18,BE0001584
PF07715,Plug,BE0004172
PF00593,TonB_dep_Rec,BE0004172
PF00267,Porin_1,BE0003941
PF00179,UQ_con,BE0004530
PF02518,HATPase_c,BE0001898
PF00183,HSP90,BE0001898
PF00440,TetR_N,BE0002743
PF00078,RVT_1,BE0001732
PF00540,Gag_p17,BE0001732
PF00607,Gag_p24,BE0001732
PF00552,IN_DBD_C,BE0001732
PF02022,Integrase_Zn,BE0001732
PF00075,RNase_H,BE0001732
PF00665,rve,BE0001732
PF00077,RVP,BE0001732
PF06815,RVT_connect,BE0001732
PF06817,RVT_thumb,BE0001732
PF00098,zf-CCHC,BE0001732
PF00356,LacI,BE0001867
PF01743,PolyA_pol,BE0002744
PF12627,PolyA_pol_RNAbd,BE0002744
PF13735,tRNA_NucTran2_2,BE0002744
PF00483,NTP_transferase,BE0002745
PF01128,IspD,BE0001839
PF01467,CTP_transf_like,BE0001644
PF01128,IspD,BE0001661
PF02348,CTP_transf_3,BE0001522
PF02441,Flavoprotein,BE0002020
PF04127,DFP,BE0002020
PF01979,Amidohydro_1,BE0001801
PF02875,Mur_ligase_C,BE0000124
PF08245,Mur_ligase_M,BE0000124
PF03717,PBP_dimer,BE0001904
PF00905,Transpeptidase,BE0001904
PF05223,MecA_N,BE0001904
PF01182,Glucosamine_iso,BE0001626
PF00115,COX1,BE0003895
PF00116,COX2,BE0003896
PF09125,COX2-transmemb,BE0003896
PF08113,CoxIIa,BE0003897
PF01114,Colipase,BE0003898
PF02740,Colipase_C,BE0003898
PF00115,COX1,BE0003899
PF00116,COX2,BE0003900
PF00230,MIP,BE0003901
PF01694,Rhomboid,BE0003902
PF12122,Rhomboid_N,BE0003902
PF01007,IRK,BE0003903
PF13520,AA_permease_2,BE0003904
PF00483,NTP_transferase,BE0001912
PF08273,Prim_Zn_Ribbon,BE0001811
PF03796,DnaB_C,BE0001811
PF01712,dNK,BE0004639
PF00265,TK,BE0001883
PF02867,Ribonuc_red_lgC,BE0001782
PF00317,Ribonuc_red_lgN,BE0001782
PF08343,RNR_N,BE0001782
PF02374,ArsA_ATPase,BE0001885
PF02224,Cytidylate_kin,BE0001600
PF02570,CbiC,BE0001816
PF00072,Response_reg,BE0002023
PF00071,Ras,BE0004533
PF00127,Copper-bind,BE0002746
PF04389,Peptidase_M28,BE0002747
PF01483,P_proprotein,BE0002747
PF13580,SIS_2,BE0001887
PF00069,Pkinase,BE0004475
PF00069,Pkinase,BE0001913
PF00155,Aminotran_1_2,BE0001652
PF00036,EF-hand_1,BE0002789
PF01023,S_100,BE0002789
PF00069,Pkinase,BE0002790
PF00069,Pkinase,BE0000991
PF02267,Rib_hydrolayse,BE0001241
PF02348,CTP_transf_3,BE0004564
PF00208,ELFV_dehydrog,BE0004112
PF02812,ELFV_dehydrog_N,BE0004112
PF00252,Ribosomal_L16,BE0003823
PF00572,Ribosomal_L13,BE0003824
PF00238,Ribosomal_L14,BE0003825
PF00827,Ribosomal_L15e,BE0003826
PF01280,Ribosomal_L19e,BE0003827
PF00276,Ribosomal_L23,BE0003828
PF03939,Ribosomal_L23eN,BE0003828
PF01246,Ribosomal_L24e,BE0003829
PF00467,KOW,BE0003830
PF16906,Ribosomal_L26,BE0003830
PF00181,Ribosomal_L2,BE0003831
PF03947,Ribosomal_L2_C,BE0003831
PF01907,Ribosomal_L37e,BE0003832
PF00297,Ribosomal_L3,BE0003833
PF00281,Ribosomal_L5,BE0003834
PF00673,Ribosomal_L5_C,BE0003834
PF01248,Ribosomal_L7Ae,BE0003835
PF00246,Peptidase_M14,BE0003753
PF02244,Propep_M14,BE0003753
PF08436,DXP_redisom_C,BE0001575
PF02670,DXP_reductoisom,BE0001575
PF13288,DXPR_C,BE0001575
PF04996,AstB,BE0001871
PF00149,Metallophos,BE0003810
PF16891,STPPase_N,BE0003810
PF02985,HEAT,BE0003750
PF01603,B56,BE0003749
PF10586,PP2A_B_N,BE0003811
PF10594,PP2A_B_subs_rcg,BE0003811
PF00348,polyprenyl_synt,BE0004143
PF01179,Cu_amine_oxid,BE0001831
PF02728,Cu_amine_oxidN3,BE0001831
PF00274,Glycolytic,BE0004565
PF00069,Pkinase,BE0001827
PF11468,PTase_Orf2,BE0004037
PF00391,PEP-utilizers,BE0001894
PF02896,PEP-utilizers_C,BE0001894
PF01326,PPDK_N,BE0001894
PF02518,HATPase_c,BE0001431
PF01584,CheW,BE0001431
PF02895,H-kinase_dim,BE0001431
PF01627,Hpt,BE0001431
PF07194,P2,BE0001431
PF00027,cNMP_binding,BE0004497
PF02197,RIIa,BE0004497
PF01590,GAF,BE0002794
PF00211,Guanylate_cyc,BE0002794
PF13188,PAS_8,BE0002794
PF00027,cNMP_binding,BE0002795
PF07885,Ion_trans_2,BE0002795
PF00027,cNMP_binding,BE0002013
PF00325,Crp,BE0002013
PF00064,Neur,BE0001667
PF00106,adh_short,BE0003983
PF00240,ubiquitin,BE0004560
PF00850,Hist_deacetyl,BE0002367
PF00850,Hist_deacetyl,BE0002368
PF02148,zf-UBP,BE0002368
PF00850,Hist_deacetyl,BE0002796
PF16363,GDP_Man_Dehyd,BE0003278
PF00908,dTDP_sugar_isom,BE0001669
PF02542,YgbB,BE0001748
PF01128,IspD,BE0001748
PF02542,YgbB,BE0004106
PF01255,Prenyltransf,BE0004093
PF01255,Prenyltransf,BE0004107
PF01431,Peptidase_M13,BE0008984
PF05649,Peptidase_M13_N,BE0008984
PF00378,ECH_1,BE0004500
PF00298,Ribosomal_L11,BE0004326
PF03946,Ribosomal_L11_N,BE0004326
PF07714,Pkinase_Tyr,BE0001902
PF00017,SH2,BE0001902
PF08919,F_actin_bind,BE0001902
PF13202,EF-hand_5,BE0004144
PF13833,EF-hand_8,BE0004144
PF00710,Asparaginase,BE0001643
PF02310,B12-binding,BE0001771
PF11564,BpuJI_N,BE0004302
PF13020,DUF3883,BE0004302
PF02335,Cytochrom_C552,BE0004303
PF13474,SnoaL_3,BE0004304
PF01590,GAF,BE0004305
PF01966,HD,BE0004305
PF13492,GAF_3,BE0004305
PF03270,DUF269,BE0004306
PF00300,His_Phos_1,BE0004307
PF00709,Adenylsucc_synt,BE0004308
PF12694,MoCo_carrier,BE0004309
PF02645,DegV,BE0004310
PF00211,Guanylate_cyc,BE0003732
PF06327,DUF1053,BE0003732
PF16214,AC_N,BE0003732
PF00503,G-alpha,BE0003731
PF00211,Guanylate_cyc,BE0003733
PF06327,DUF1053,BE0003733
PF16214,AC_N,BE0003733
PF01761,DHQ_synthase,BE0001691
PF00753,Lactamase_B,BE0001212
PF03767,Acid_phosphat_B,BE0002018
PF01464,SLT,BE0002019
PF14718,SLT_L,BE0002019
PF13406,SLT_2,BE0001578
PF01467,CTP_transf_like,BE0001832
PF11602,NTPase_P4,BE0002805
PF00211,Guanylate_cyc,BE0002806
PF00561,Abhydrolase_1,BE0002806
PF00733,Asn_synthase,BE0002807
PF09147,DUF1933,BE0002807
PF08240,ADH_N,BE0001892
PF00107,ADH_zinc_N,BE0001892
PF07931,CPT,BE0001493
PF04166,PdxA,BE0001581
PF01477,PLAT,BE0004027
PF00151,Lipase,BE0004027
PF00144,Beta-lactamase,BE0003894
PF00022,Actin,BE0002101
PF03496,ADPrib_exo_Tox,BE0002604
PF00071,Ras,BE0004618
PF01327,Pep_deformylase,BE0002810
PF00653,BIR,BE0001156
PF02866,Ldh_1_C,BE0001891
PF00056,Ldh_1_N,BE0001891
PF00106,adh_short,BE0000909
PF00682,HMGL-like,BE0001641
PF02436,PYC_OADA,BE0001641
PF03328,HpcH_HpaI,BE0002811
PF07858,LEH,BE0001865
PF00144,Beta-lactamase,BE0000302
PF01686,Adeno_Penton_B,BE0001571
PF01979,Amidohydro_1,BE0001686
PF00232,Glyco_hydro_1,BE0001804
PF00762,Ferrochelatase,BE0001033
PF00061,Lipocalin,BE0001967
PF02936,COX4,BE0003986
PF00115,COX1,BE0000335
PF00116,COX2,BE0003385
PF02790,COX2_TM,BE0003385
PF00510,COX3,BE0003987
PF02284,COX5A,BE0003988
PF01215,COX5B,BE0003989
PF02937,COX6C,BE0003990
PF05392,COX7B,BE0003991
PF02935,COX7C,BE0003992
PF02285,COX8,BE0003993
PF02046,COX6A,BE0003994
PF02297,COX6B,BE0003995
PF02238,COX7a,BE0003996
PF00762,Ferrochelatase,BE0003999
PF00001,7tm_1,BE0005788
PF01747,ATP-sulfurylase,BE0003094
PF01583,APS_kinase,BE0003094
PF14306,PUA_2,BE0003094
PF00120,Gln-synt_C,BE0001881
PF03951,Gln-synt_N,BE0001881
PF02310,B12-binding,BE0002812
PF02607,B12-binding_2,BE0002812
PF00989,PAS,BE0001604
PF02518,HATPase_c,BE0001604
PF00512,HisKA,BE0001604
PF02156,Glyco_hydro_26,BE0001911
PF08881,CVNH,BE0001890
PF09101,Exotox-A_bind,BE0001869
PF09009,Exotox-A_cataly,BE0001869
PF09102,Exotox-A_target,BE0001869
PF03144,GTP_EFTU_D2,BE0001796
PF00679,EFG_C,BE0001796
PF03764,EFG_IV,BE0001796
PF14492,EFG_II,BE0001796
PF00302,CAT,BE0001800
PF00302,CAT,BE0001542
PF01477,PLAT,BE0000309
PF00305,Lipoxygenase,BE0000309
PF00454,PI3_PI4_kinase,BE0008985
PF01839,FG-GAP,BE0008988
PF08441,Integrin_alpha2,BE0008988
PF01387,Synuclein,BE0000878
PF02146,SIR2,BE0002461
PF00083,Sugar_tr,BE0001057
PF09005,DUF1897,BE0009095
PF00013,KH_1,BE0009095
PF01266,DAO,BE0001590
PF00404,Dockerin_1,BE0002818
PF02018,CBM_4_9,BE0002818
PF00942,CBM_3,BE0002818
PF00759,Glyco_hydro_9,BE0002818
PF02927,CelD_N,BE0002818
PF00067,p450,BE0001873
PF07477,Glyco_hydro_67C,BE0002819
PF07488,Glyco_hydro_67M,BE0002819
PF03648,Glyco_hydro_67N,BE0002819
PF01182,Glucosamine_iso,BE0001752
PF00365,PFK,BE0001818
PF00121,TIM,BE0001877
PF00113,Enolase_C,BE0004550
PF03952,Enolase_N,BE0004550
PF00121,TIM,BE0001889
PF13419,HAD_2,BE0001596
PF01144,CoA_trans,BE0002256
PF00989,PAS,BE0004060
PF02518,HATPase_c,BE0004060
PF00512,HisKA,BE0004060
PF00069,Pkinase,BE0002216
PF00293,NUDIX,BE0002822
PF07654,C1-set,BE0003777
PF09291,DUF1968,BE0003778
PF07654,C1-set,BE0003779
PF07654,C1-set,BE0003482
PF00129,MHC_I,BE0003482
PF06623,MHC_I_C,BE0003482
PF01532,Glyco_hydro_47,BE0001789
PF01423,LSM,BE0004434
PF03502,Channel_Tsx,BE0002061
PF00206,Lyase_1,BE0001914
PF10415,FumaraseC_C,BE0001914
PF00679,EFG_C,BE0004053
PF14492,EFG_II,BE0004053
PF00581,Rhodanese,BE0002377
PF09122,DUF1930,BE0002377
PF00266,Aminotran_5,BE0002823
PF00581,Rhodanese,BE0002824
PF03063,Prismane,BE0002825
PF00581,Rhodanese,BE0004455
PF00581,Rhodanese,BE0002826
PF00581,Rhodanese,BE0001760
PF03063,Prismane,BE0001799
PF01451,LMWPc,BE0001876
PF10420,IL12p40_C,BE0000981
PF01640,Peptidase_C10,BE0002024
PF13734,Inhibitor_I69,BE0002024
PF03544,TonB,BE0004021
PF00232,Glyco_hydro_1,BE0002829
PF00144,Beta-lactamase,BE0002718
PF01126,Heme_oxygenase,BE0002832
PF01139,RtcB,BE0004442
PF02136,NTF2,BE0002834
PF09150,Carot_N,BE0002834
PF02264,LamB,BE0002835
PF11471,Sugarporin_N,BE0002835
PF02435,Glyco_hydro_68,BE0002788
PF00025,Arf,BE0003814
PF07859,Abhydrolase_3,BE0002837
PF00135,COesterase,BE0001696
PF00017,SH2,BE0001071
PF00102,Y_phosphatase,BE0001071
PF00517,GP41,BE0002838
PF00516,GP120,BE0002838
PF01220,DHquinase_II,BE0001769
PF14572,Pribosyl_synth,BE0001675
PF13793,Pribosyltran_N,BE0001675
PF12849,PBP_like_2,BE0002022
PF01812,5-FTHF_cyc-lig,BE0001906
PF01220,DHquinase_II,BE0001857
PF00186,DHFR_1,BE0001614
PF00756,Esterase,BE0001688
PF00245,Alk_phosphatase,BE0001896
PF01212,Beta_elim_lyase,BE0002839
PF00464,SHMT,BE0001838
PF00106,adh_short,BE0000869
PF01077,NIR_SIR,BE0001900
PF03460,NIR_SIR_ferr,BE0001900
PF02878,PGM_PMM_I,BE0004461
PF02879,PGM_PMM_II,BE0004461
PF02880,PGM_PMM_III,BE0004461
PF00408,PGM_PMM_IV,BE0004461
PF02824,TGS,BE0001706
PF04607,RelA_SpoT,BE0001706
PF13291,ACT_4,BE0001706
PF13328,HD_4,BE0001706
PF01266,DAO,BE0004141
PF01494,FAD_binding_3,BE0001543
PF00328,His_Phos_2,BE0001703
PF01564,Spermine_synth,BE0001674
PF13472,Lipase_GDSL_2,BE0001897
PF00106,adh_short,BE0002840
